dictionary_entry_id,word,english_definition,bucket,mapping_status,annotation_created_at,annotation_updated_at,pipeline_ambiguity_correct,pipeline_bucket_correct,reviewer_concept_label,reviewer_decision,reviewer_definition,reviewer_notes,reviewer_metadata
d91dca7a-300c-4fe5-902b-7512d10540cf,eshinwanwa,the chin of an animal,B,proposed,2026-08-13T00:54:41.429340+00:00,2026-08-13T00:54:53.860920+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
12d9f96d-fd42-4f29-b00b-e534a923ab5d,ikhokoro,scraper made from piece of gourd,B,proposed,2026-08-13T00:55:22.254817+00:00,2026-08-13T00:55:26.603996+00:00,YES,YES,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
4a39be67-0c74-4d03-9315-62c961f97ea8,shinga olwa,"as, how, how that, that",B,proposed,2026-08-13T00:55:47.211836+00:00,2026-08-13T00:55:51.879102+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
50161072-d056-4dba-8508-81153279fb8a,okhuchenda obubi,live an evil life,B,proposed,2026-08-13T00:56:10.082187+00:00,2026-08-13T00:56:58.263549+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,okhuchenda means to walk in a different context obubi means badly so it might also mean to walk badly literally,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
6ec082bd-603e-4250-9e17-028167f0d7f1,eshiosio,fire lighted in courtyard for warmth,B,proposed,2026-08-13T00:57:08.504797+00:00,2026-08-13T00:57:13.743107+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
a0e22376-7fef-448e-8ff6-dcea3daad00f,omurerere,"slippery, deceitful person",B,proposed,2026-08-13T00:57:48.004686+00:00,2026-08-13T00:57:54.961235+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
07230f8e-1f59-4736-9b5e-de6161d96831,eshitundu,a short piece of hollow reed,B,proposed,2026-08-13T00:58:01.671024+00:00,2026-08-13T00:58:33.487781+00:00,YES,YES,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
f2f7e80c-bbde-486f-b63a-4ab66a0f6fd9,okhupeya,"take cattle from the grazing grounds, in payment of a debt, etc.",B,proposed,2026-08-13T00:58:39.573495+00:00,2026-08-13T00:58:43.591569+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
6f9ef604-c3bf-48ea-8010-d7fdfc3c0bd7,okhwifubula,try to avoid blame by putting it onto someone else,B,proposed,2026-08-13T00:58:50.297343+00:00,2026-08-13T00:58:54.384443+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
ca38241f-6e5e-4b9c-9f12-3c0d6a6ec446,lihululwa,sp. of creeper used in making omunyu,B,proposed,2026-08-13T00:59:00.772797+00:00,2026-08-13T00:59:06.288124+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
5891d3af-0b6f-494f-9ee6-74824087f684,isutse,sp. of fish,B,proposed,2026-08-13T00:59:25.183106+00:00,2026-08-13T00:59:29.402679+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
2ccb3d06-6840-44a9-b297-d8462e675982,okhwiyina,"duck one’s head, particularly to avoid being seen",B,proposed,2026-08-13T00:59:36.995707+00:00,2026-08-13T00:59:40.650679+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
9b12edf3-8ff9-4a33-80ca-a868060077eb,ingore,a large bunch of bananas,B,proposed,2026-08-13T00:59:44.756975+00:00,2026-08-13T00:59:49.941282+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
cf184058-8bc1-4b41-bc83-f0276fd4d3dd,ameyo,"bunch of twigs, etc., used as a broom",B,proposed,2026-08-13T00:59:54.055147+00:00,2026-08-13T01:00:10.677242+00:00,YES,YES,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
ffb05602-6961-41fa-9e89-0c06f26edecf,okhulabukha,"become light after rain, at dawn",B,proposed,2026-08-13T01:00:20.734885+00:00,2026-08-13T01:00:26.040112+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
f95d8612-866d-4a53-b87b-2b1cad8fe62e,okhumalakana,"forge blindly ahead, regardless of obstacles",B,proposed,2026-08-13T01:00:33.094893+00:00,2026-08-13T01:00:37.896836+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
03b2779a-3f02-476e-9f1a-dd0b13264365,okhubisiania,meet and pass one another,B,proposed,2026-08-13T01:00:44.735195+00:00,2026-08-13T01:00:54.031102+00:00,YES,YES,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
5b971516-6773-482c-8274-39cb88d1d5da,lisera,large basket for chickens,B,proposed,2026-08-13T01:00:58.895508+00:00,2026-08-13T01:01:04.717669+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
559a7b31-af74-4cca-a13d-b0a705114f7f,eshiyunani,in the Greek manner,B,proposed,2026-08-13T01:01:14.563796+00:00,2026-08-13T01:01:19.146177+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
1f3fdff0-1a4b-4e2d-bbe1-a646a04e3566,oluluyia,the language of the Bantu people of North and Central Kavirondo,B,proposed,2026-08-13T01:01:26.544817+00:00,2026-08-13T01:01:31.627336+00:00,YES,YES,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
ed7831a9-26bc-4a9e-b4f6-8f7cc273e43c,okhusosola,cut off branches of a tree,B,proposed,2026-08-13T01:01:37.720777+00:00,2026-08-13T01:01:42.145916+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
37411fc4-4fc5-4ae4-8a7b-664f5a358a98,awa!,"oh, no!",B,proposed,2026-08-13T01:01:47.464245+00:00,2026-08-13T01:01:55.602021+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
95432aa1-acdd-4b2e-955b-7b9e9d7c6a3d,amanywa ke tsimboko,"2 a.m., 3 a.m. When buffaloes go to drink",B,proposed,2026-08-13T01:02:06.362090+00:00,2026-08-13T01:02:10.657858+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
a9a8d93a-e501-47ae-aa57-f4d1139fb10e,likale,"hollow reed, used by children to make musical pipes",B,proposed,2026-08-13T01:02:15.245887+00:00,2026-08-13T01:02:19.714660+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
bba32b60-475e-4682-9072-8ff16c5e2860,okhukosania,refuse to listen to s.o. because one is intent on something else,B,proposed,2026-08-13T01:02:29.168359+00:00,2026-08-13T01:02:33.295548+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
175c0200-b741-446c-a7a7-978e39fb5902,amamira,mucus from the nose,B,proposed,2026-08-13T01:02:37.091320+00:00,2026-08-13T01:02:53.218211+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
41c68845-e4cb-4d48-ab4c-98821edef945,omutsusu,bleeding from the nose,B,proposed,2026-08-13T01:03:02.943449+00:00,2026-08-13T01:03:09.998684+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
bb57ffd6-2998-40d1-947e-7bb27a445617,okhulaya,"call by a special name, indicating some attribute; to praise, either for good or evil deeds",C,needs_split,2026-08-13T01:03:22.292771+00:00,2026-08-13T01:03:26.526660+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
04635ef5-2c5f-48fa-8cb6-40c7b5410aea,bushere!,morning greeting; 'good morning!',C,needs_split,2026-08-13T01:03:30.531240+00:00,2026-08-13T01:03:52.120404+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
26e9aded-f2b5-435e-8acb-c182a7b7f482,okhusasikha,spoil; be spoilt; overflow,C,needs_split,2026-08-13T01:03:58.365270+00:00,2026-08-13T01:04:03.035513+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
999d2634-100b-471c-aee8-9097e871af99,okhuhambana obwitsa,"become friends (e.g., of a boy making friends with a girl with a view to marriage before the brideprice has been paid)",C,needs_split,2026-08-13T01:04:16.349204+00:00,2026-08-13T01:04:20.363992+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
a556396f-9fb5-43a7-948c-6b5e22fc8044,omukoye kwobukokhwe,sisal or other fiber rope,C,needs_split,2026-08-13T01:07:44.451498+00:00,2026-08-13T01:08:09.291523+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
aa479a88-e683-44dd-a117-d9b12948d468,okhwenya,"want; need; like; love; appear to be on the point of, e.g., yenya okhulwala ‘he looks as if he is going to be ill’",C,needs_split,2026-08-13T01:08:16.736210+00:00,2026-08-13T01:08:29.042957+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
24419151-976e-4ee3-995f-f2bbac3626e3,ikhololo,cough,C,needs_split,2026-08-13T01:08:33.256983+00:00,2026-08-13T01:08:43.169483+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
03cd7fb8-841a-459a-b047-649468e70c9a,okhumulamula,burn slowly (of fire); be weak (of eyes),C,needs_split,2026-08-13T01:08:51.067933+00:00,2026-08-13T01:09:07.201463+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
f2617371-6dd4-43bf-bdf7-2e1a1abaec65,olwala,finger (see also olutere); olwala olusatsa 'thumb'; olwala lweliramwa 'a single banana',C,needs_split,2026-08-13T01:09:17.171375+00:00,2026-08-13T01:09:26.339504+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
721cf47c-572c-441a-9e29-7f9d60fff2e5,okhuhachirisia,"force (s.t. into a small space, through a small opening; s.o. to do something against his will)",C,needs_split,2026-08-13T01:09:35.936173+00:00,2026-08-13T01:09:45.763732+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
5f68c811-fa76-496b-a02f-6939357ec7d7,okhunyiririsia,"flavor, adorn, etc., with great care",C,needs_split,2026-08-13T01:10:00.340708+00:00,2026-08-13T01:10:05.896892+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
5e26f816-8644-4593-a614-d869a5d36350,eshisonye,a part; a portion; a piece,C,needs_split,2026-08-13T01:10:16.715587+00:00,2026-08-13T01:10:45.649034+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
16ece5f2-3a5c-461f-b4b2-92707faefd3e,okhuulira buuliri,simply to hear; know by hearsay,C,needs_split,2026-08-13T01:10:54.074143+00:00,2026-08-13T01:10:58.593258+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
50a9f6ff-117b-4847-84cd-37d7965e8048,okhusena obukhana,play the organ or harmonium (a reference to the pedals),C,needs_split,2026-08-13T01:11:07.302815+00:00,2026-08-13T01:11:11.694713+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
deef89fb-6154-4231-9bae-d634b65d43dc,okhwitsa nende,"come with; bring; nitwitsa mukamba, itsa nende imbako 'when you come tomorrow, bring your hoe'",C,needs_split,2026-08-13T01:11:26.505264+00:00,2026-08-13T01:11:30.159420+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
f44033b2-7341-41ec-a724-6dc75ba0cc88,okhutematemia,try; attempt; test; tempt,C,needs_split,2026-08-13T01:11:57.092631+00:00,2026-08-13T01:12:01.054508+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
6cc9e687-78b7-495b-a540-8139dd94a20e,okhwiliang'aliang'ania,"talk to oneself; talk nonsense, or boastingly, when others don’t want to listen; exaggerate",C,needs_split,2026-08-13T01:12:07.216510+00:00,2026-08-13T01:12:11.509153+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
747c857d-807a-432e-b0df-22f3dc9eb260,okhwimba,sing,C,needs_split,2026-08-13T01:12:16.746254+00:00,2026-08-13T01:12:20.669994+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
68c5b8fa-1d48-4fa1-8e1d-f7cf5f7d323c,-angu,"quick, easy, light, cheap (bwangu, lwangu)",C,needs_split,2026-08-13T01:12:24.803790+00:00,2026-08-13T01:12:29.180876+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
93655ee1-692c-4b16-91c0-96dd5d06a19e,okhusundusia,startle; frighten; take by surprise,C,needs_split,2026-08-13T01:12:36.524103+00:00,2026-08-13T01:12:48.764026+00:00,YES,YES,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
e048d08f-41c8-40be-b0aa-26201f6ad032,okhwikhuuna,amazement; fear; wonder,C,needs_split,2026-08-13T01:12:58.354054+00:00,2026-08-13T01:13:01.693813+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
c72d0555-5caf-41b3-96a4-c0e5c3ff8a88,amatuma kaakare,"used of maize when the cobs have begun to fill out and stand out at an angle from the stalk, like a child carried on the hip",C,needs_split,2026-08-13T01:13:11.342703+00:00,2026-08-13T01:13:15.981796+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
d6c66fab-6c7d-4721-8654-7800abcb1aa5,okhufindikha,be cramped; be overcrowded; be busy,C,needs_split,2026-08-13T01:13:21.395098+00:00,2026-08-13T01:13:28.843440+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
4186875f-4cdb-4783-84de-81c55dfc9505,olindwekhwo,'goodbye'; lit. 'may you be kept',C,needs_split,2026-08-13T01:13:50.239663+00:00,2026-08-13T01:13:58.704344+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
a4c5f4c3-171a-4f66-a655-e50952fb2ba1,okhutaya omwesi,"menstruate (see also okhuswamira, okhwitukha isyongo)",C,needs_split,2026-08-13T01:14:11.050608+00:00,2026-08-13T01:14:15.305326+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
7930a448-5f04-4e5e-a64c-f64be6f71ea0,okhuyenga,look; look at,C,needs_split,2026-08-13T01:14:20.897759+00:00,2026-08-13T01:14:28.389565+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
dd65d5c1-3d4f-47c7-b453-f5587349b1ce,omukhalabani,worker; servant; minister of the church,C,needs_split,2026-08-13T01:14:32.726555+00:00,2026-08-13T01:14:37.070578+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
c6a2bf2c-6795-4e74-bffd-60c0f852bd5d,okhurera ameno,slip; slide; skid,C,needs_split,2026-08-13T01:14:42.337514+00:00,2026-08-13T01:14:46.353577+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
dca78cea-2835-47ce-bf3e-99217d259316,obulamu,life; health,C,needs_split,2026-08-13T01:14:51.480958+00:00,2026-08-13T01:14:59.470041+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
cd1dfec8-c4f8-4724-bb11-ad3cb0453a83,okhuchenula,clean; refine,C,needs_split,2026-08-13T01:15:04.935152+00:00,2026-08-13T01:15:08.554723+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
1fbae1e1-b48d-4031-96cc-8cdd9b1804cd,okhusaala,pray; beg,C,needs_split,2026-08-13T01:15:14.709233+00:00,2026-08-13T01:15:23.427685+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
051375d7-b16a-4993-a04a-84edfc007fca,okhukunula,uncover; unveil; take off the lid; undress,C,needs_split,2026-08-13T01:15:34.699631+00:00,2026-08-13T01:15:37.942877+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
99b35618-98c5-479d-9612-f4648ed94c16,okhwiranya,"work iron in a forge; make of iron, etc.",C,needs_split,2026-08-13T01:15:47.016552+00:00,2026-08-13T01:15:52.214116+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
0a0d8157-13f7-4de7-a214-76bd9af3c525,liyenge,pond; pool; stagnant water,C,needs_split,2026-08-13T01:16:00.442002+00:00,2026-08-13T01:16:06.640439+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
b7eea3a1-dbb1-4dd5-bad8-2ae58c2c1da0,ikalamu,pencil; pen (<Swahili),C,needs_split,2026-08-13T01:16:10.650565+00:00,2026-08-13T01:16:21.447549+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
411cde68-6bbf-485f-b14e-17439f33c588,omumitsi,sower; one who sows seed broadcast,C,needs_split,2026-08-13T01:16:27.262916+00:00,2026-08-13T01:16:32.804023+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
18169dee-49f6-472f-bf9f-de9a39978870,obwista,friendship; okhuhambana obwitsa 'become friends',C,needs_split,2026-08-13T01:16:39.554341+00:00,2026-08-13T01:16:45.183738+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
0dc4f79b-ef08-468a-b048-9ff667639994,olusheti,one of the thin sticks forming the framework for a mud wall or thatched roof,C,needs_split,2026-08-13T01:16:55.129616+00:00,2026-08-13T01:17:01.121969+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
1655bc02-9f4a-413c-9275-ff6c5a92bca5,-tsinzibu,"tasteless; insipid (eshitsinzibu, efitsinzibu, etc.)",C,needs_split,2026-08-13T01:17:05.735002+00:00,2026-08-13T01:17:10.318369+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
cb306b3a-4d1f-41c8-8fd8-0c4c22bef114,ibirika,kettle; teapot,C,needs_split,2026-08-13T01:17:13.610394+00:00,2026-08-13T01:17:23.185247+00:00,UNSURE,UNSURE,,ACCEPT_SIMPLE,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
583cb653-cd03-4e99-935b-6e021569607f,lichenda,humerus; upper bone of arm; foreleg of animal,C,needs_split,2026-08-13T01:17:28.822529+00:00,2026-08-13T01:17:35.040847+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
bc5093e9-8278-4d63-9597-7fa39bbe0a0f,okhuyindira,live very long (see also okhuiindira),C,needs_split,2026-08-13T01:17:39.863236+00:00,2026-08-13T01:17:46.059232+00:00,UNSURE,UNSURE,,NEEDS_EXPERT,,,"{""code"": ""MA"", ""date"": ""2026-08-12"", ""dialect_expertise"": ""Tsotso"", ""name"": ""Moody Amakobe"", ""notes"": """"}"
