dictionary_entry_id,concept_id,proposed_concept_key,proposed_definition_en,mapping_source,confidence,mapping_status,evidence
5d606ba6-156e-4ef9-91cc-f2e4a48f44b2,,,conceive a child,rule_based,0.65,proposed,"{""classification"": {""ambiguity_action"": null, ""ambiguity_indicators"": [], ""ambiguity_segments"": [], ""bucket"": ""A"", ""distinct_definition_count"": 1, ""heuristic_flags"": [""compatible_definition_pos"", ""definition_present"", ""normalized_word_present"", ""not_broad_gloss"", ""part_of_speech_present"", ""short_definition"", ""simple_definition"", ""unique_form_meaning""], ""mapping_status"": ""proposed"", ""repeated_form_count"": 1, ""same_definition_form_count"": 3}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""short_single_sense"", ""stable_pos"", ""definition_reused""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.65, ""proposed_concept_key"": null, ""proposed_definition_en"": ""conceive a child""}, ""reason_codes"": [""STRUCTURALLY_CLEAN"", ""NO_POLYSEMY_SIGNAL""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5d606ba6-156e-4ef9-91cc-f2e4a48f44b2"", ""english_definition"": ""conceive a child"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""v.tr."", ""word"": ""okhuberekha"", ""word_normalized"": ""okhuberekha""}}"
5d826364-1d29-4d89-a33b-a4a90fc5982e,,,cry; weep,rule_based,0.25,needs_split,"{""classification"": {""ambiguity_action"": ""likely_split"", ""ambiguity_indicators"": [""semicolon_segments""], ""ambiguity_segments"": [""cry"", ""weep""], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 2}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""sense_punctuation"", ""definition_reused""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.25, ""proposed_concept_key"": null, ""proposed_definition_en"": ""cry; weep""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""SEMICOLON_SEGMENTS""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5d826364-1d29-4d89-a33b-a4a90fc5982e"", ""english_definition"": ""cry; weep"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""v.int."", ""word"": ""okhukhutuuta"", ""word_normalized"": ""okhukhutuuta""}}"
5d86c5fc-ba4c-40a1-9719-860149c1cb71,,,niece; nephew; relationship with the members of one's mother’s family; nomwiwa webulebe 'his mother came from such-and-such a place',rule_based,0.25,needs_split,"{""classification"": {""ambiguity_action"": ""likely_split"", ""ambiguity_indicators"": [""long_commentary_definition"", ""semicolon_segments""], ""ambiguity_segments"": [""niece"", ""nephew"", ""relationship with the members of one's mother’s family"", ""nomwiwa webulebe 'his mother came from such-and-such a place'""], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition"", ""sense_punctuation"", ""contextual_definition""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.25, ""proposed_concept_key"": null, ""proposed_definition_en"": ""niece; nephew; relationship with the members of one's mother’s family; nomwiwa webulebe 'his mother came from such-and-such a place'""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""LONG_COMMENTARY_DEFINITION"", ""SEMICOLON_SEGMENTS""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5d86c5fc-ba4c-40a1-9719-860149c1cb71"", ""english_definition"": ""niece; nephew; relationship with the members of one's mother’s family; nomwiwa webulebe 'his mother came from such-and-such a place'"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""n."", ""word"": ""omwiwa"", ""word_normalized"": ""omwiwa""}}"
5d9f5a2c-d839-432b-937e-eec0f3a2bda1,,,"shake off; shake out, e.g., cloth, mat, etc.",rule_based,0.25,needs_split,"{""classification"": {""ambiguity_action"": ""likely_split"", ""ambiguity_indicators"": [""contextual_language"", ""semicolon_segments""], ""ambiguity_segments"": [""shake off"", ""shake out, e.g., cloth, mat, etc.""], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [""context_marker:e.g.""], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition"", ""sense_punctuation"", ""contextual_definition""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.25, ""proposed_concept_key"": null, ""proposed_definition_en"": ""shake off; shake out, e.g., cloth, mat, etc.""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""CONTEXTUAL_LANGUAGE"", ""SEMICOLON_SEGMENTS""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5d9f5a2c-d839-432b-937e-eec0f3a2bda1"", ""english_definition"": ""shake off; shake out, e.g., cloth, mat, etc."", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""v.tr."", ""word"": ""okhubungulula"", ""word_normalized"": ""okhubungulula""}}"
5da2bd6a-ecba-43ea-8225-ba5699e579f3,,,crust; pieces of crusty obusuma adhering to the sides of the pot,rule_based,0.45,needs_split,"{""classification"": {""ambiguity_action"": ""likely_split"", ""ambiguity_indicators"": [""semicolon_segments""], ""ambiguity_segments"": [""crust"", ""pieces of crusty obusuma adhering to the sides of the pot""], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition"", ""sense_punctuation""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.45, ""proposed_concept_key"": null, ""proposed_definition_en"": ""crust; pieces of crusty obusuma adhering to the sides of the pot""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""SEMICOLON_SEGMENTS""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5da2bd6a-ecba-43ea-8225-ba5699e579f3"", ""english_definition"": ""crust; pieces of crusty obusuma adhering to the sides of the pot"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""n."", ""word"": ""lilondo"", ""word_normalized"": ""lilondo""}}"
5dbaa359-019e-49d2-b0c2-7e822e29b1f6,,,another one (in the diminitive),rule_based,0.5,needs_split,"{""classification"": {""ambiguity_action"": ""contextual_review"", ""ambiguity_indicators"": [""contextual_language""], ""ambiguity_segments"": [], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition"", ""contextual_definition""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.5, ""proposed_concept_key"": null, ""proposed_definition_en"": ""another one (in the diminitive)""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""CONTEXTUAL_LANGUAGE""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5dbaa359-019e-49d2-b0c2-7e822e29b1f6"", ""english_definition"": ""another one (in the diminitive)"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""n."", ""word"": ""akhandi"", ""word_normalized"": ""akhandi""}}"
5dc18b4b-82f3-4a42-b1e3-8d5c1553859f,,,helper; assistant,rule_based,0.45,needs_split,"{""classification"": {""ambiguity_action"": ""likely_split"", ""ambiguity_indicators"": [""semicolon_segments""], ""ambiguity_segments"": [""helper"", ""assistant""], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition"", ""sense_punctuation""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.45, ""proposed_concept_key"": null, ""proposed_definition_en"": ""helper; assistant""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""SEMICOLON_SEGMENTS""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5dc18b4b-82f3-4a42-b1e3-8d5c1553859f"", ""english_definition"": ""helper; assistant"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""n."", ""word"": ""omukhonyi"", ""word_normalized"": ""omukhonyi""}}"
5dc1f215-2d35-4e75-a081-4596a9654bec,,,potato field,rule_based,0.85,proposed,"{""classification"": {""ambiguity_action"": null, ""ambiguity_indicators"": [], ""ambiguity_segments"": [], ""bucket"": ""A"", ""distinct_definition_count"": 1, ""heuristic_flags"": [""compatible_definition_pos"", ""definition_present"", ""normalized_word_present"", ""not_broad_gloss"", ""part_of_speech_present"", ""short_definition"", ""simple_definition"", ""unique_form_meaning""], ""mapping_status"": ""proposed"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""short_single_sense"", ""stable_pos"", ""unique_definition""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.85, ""proposed_concept_key"": null, ""proposed_definition_en"": ""potato field""}, ""reason_codes"": [""STRUCTURALLY_CLEAN"", ""NO_POLYSEMY_SIGNAL""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5dc1f215-2d35-4e75-a081-4596a9654bec"", ""english_definition"": ""potato field"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""n."", ""word"": ""eshipwoni"", ""word_normalized"": ""eshipwoni""}}"
5dca457d-58b0-4218-aa2b-5297ba1028f9,,,deceive; cheat; lie; tell untruths (see okhubeeya),rule_based,0.25,needs_split,"{""classification"": {""ambiguity_action"": ""likely_split"", ""ambiguity_indicators"": [""contextual_language"", ""semicolon_segments""], ""ambiguity_segments"": [""deceive"", ""cheat"", ""lie"", ""tell untruths (see okhubeeya)""], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition"", ""sense_punctuation"", ""contextual_definition""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.25, ""proposed_concept_key"": null, ""proposed_definition_en"": ""deceive; cheat; lie; tell untruths (see okhubeeya)""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""CONTEXTUAL_LANGUAGE"", ""SEMICOLON_SEGMENTS""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5dca457d-58b0-4218-aa2b-5297ba1028f9"", ""english_definition"": ""deceive; cheat; lie; tell untruths (see okhubeeya)"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""v.tr."", ""word"": ""okhukatia"", ""word_normalized"": ""okhukatia""}}"
5dcecbcc-bd4b-40f3-a8bf-48a1aface6a2,,,"dish up vegetables, meat, etc.",rule_based,0.7,proposed,"{""classification"": {""ambiguity_action"": null, ""ambiguity_indicators"": [], ""ambiguity_segments"": [], ""bucket"": ""B"", ""distinct_definition_count"": 1, ""heuristic_flags"": [""compatible_definition_pos"", ""definition_present"", ""normalized_word_present"", ""not_broad_gloss"", ""part_of_speech_present"", ""unique_form_meaning""], ""mapping_status"": ""proposed"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.7, ""proposed_concept_key"": null, ""proposed_definition_en"": ""dish up vegetables, meat, etc.""}, ""reason_codes"": [""QUICK_HUMAN_REVIEW""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5dcecbcc-bd4b-40f3-a8bf-48a1aface6a2"", ""english_definition"": ""dish up vegetables, meat, etc."", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""v.tr."", ""word"": ""okhwinula"", ""word_normalized"": ""okhwinula""}}"
5de14b55-6ea6-4fd1-88dc-db30ac0a1fc7,,,"sp. of large tree, the leaves of which are used for an omusango to bring harm of some sort to an enemy",rule_based,0.5,needs_split,"{""classification"": {""ambiguity_action"": ""contextual_review"", ""ambiguity_indicators"": [""contextual_language""], ""ambiguity_segments"": [], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [""context_marker:used for""], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition"", ""contextual_definition""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.5, ""proposed_concept_key"": null, ""proposed_definition_en"": ""sp. of large tree, the leaves of which are used for an omusango to bring harm of some sort to an enemy""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""CONTEXTUAL_LANGUAGE""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5de14b55-6ea6-4fd1-88dc-db30ac0a1fc7"", ""english_definition"": ""sp. of large tree, the leaves of which are used for an omusango to bring harm of some sort to an enemy"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""n."", ""word"": ""omufutu"", ""word_normalized"": ""omufutu""}}"
5def3755-fee0-426e-aa56-c09a4780ac5c,,,kernel,rule_based,0.85,proposed,"{""classification"": {""ambiguity_action"": null, ""ambiguity_indicators"": [], ""ambiguity_segments"": [], ""bucket"": ""A"", ""distinct_definition_count"": 1, ""heuristic_flags"": [""compatible_definition_pos"", ""definition_present"", ""normalized_word_present"", ""not_broad_gloss"", ""part_of_speech_present"", ""short_definition"", ""simple_definition"", ""unique_form_meaning""], ""mapping_status"": ""proposed"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""short_single_sense"", ""stable_pos"", ""unique_definition""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.85, ""proposed_concept_key"": null, ""proposed_definition_en"": ""kernel""}, ""reason_codes"": [""STRUCTURALLY_CLEAN"", ""NO_POLYSEMY_SIGNAL""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5def3755-fee0-426e-aa56-c09a4780ac5c"", ""english_definition"": ""kernel"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""n."", ""word"": ""inzoli"", ""word_normalized"": ""inzoli""}}"
5e0d69a6-f5b1-466d-8ec2-a0d8c2c061df,,,"moan and groan, usually with pain",rule_based,0.5,needs_split,"{""classification"": {""ambiguity_action"": ""contextual_review"", ""ambiguity_indicators"": [""contextual_language""], ""ambiguity_segments"": [], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [""context_marker:usually""], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition"", ""contextual_definition""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.5, ""proposed_concept_key"": null, ""proposed_definition_en"": ""moan and groan, usually with pain""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""CONTEXTUAL_LANGUAGE""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5e0d69a6-f5b1-466d-8ec2-a0d8c2c061df"", ""english_definition"": ""moan and groan, usually with pain"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""v.int."", ""word"": ""okhubikinya"", ""word_normalized"": ""okhubikinya""}}"
5e26f816-8644-4593-a614-d869a5d36350,,,a part; a portion; a piece,rule_based,0.45,needs_split,"{""classification"": {""ambiguity_action"": ""likely_split"", ""ambiguity_indicators"": [""semicolon_segments""], ""ambiguity_segments"": [""a part"", ""a portion"", ""a piece""], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition"", ""sense_punctuation""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.45, ""proposed_concept_key"": null, ""proposed_definition_en"": ""a part; a portion; a piece""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""SEMICOLON_SEGMENTS""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5e26f816-8644-4593-a614-d869a5d36350"", ""english_definition"": ""a part; a portion; a piece"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""n."", ""word"": ""eshisonye"", ""word_normalized"": ""eshisonye""}}"
5e477ff5-6617-427e-aede-e6182c861939,,,"scrape weeds, grass, etc., from path or courtyard",rule_based,0.35,needs_split,"{""classification"": {""ambiguity_action"": ""likely_split"", ""ambiguity_indicators"": [""compound_part_of_speech"", ""standalone_or""], ""ambiguity_segments"": [], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""unique_definition"", ""sense_punctuation""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.35, ""proposed_concept_key"": null, ""proposed_definition_en"": ""scrape weeds, grass, etc., from path or courtyard""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""COMPOUND_PART_OF_SPEECH"", ""STANDALONE_OR""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5e477ff5-6617-427e-aede-e6182c861939"", ""english_definition"": ""scrape weeds, grass, etc., from path or courtyard"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""v.int./tr."", ""word"": ""okhutsesula"", ""word_normalized"": ""okhutsesula""}}"
5e4c53db-0dda-4d97-b487-c38bcc98edab,,,pieces of the bark of a tree; chips,rule_based,0.45,needs_split,"{""classification"": {""ambiguity_action"": ""likely_split"", ""ambiguity_indicators"": [""semicolon_segments""], ""ambiguity_segments"": [""pieces of the bark of a tree"", ""chips""], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition"", ""sense_punctuation""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.45, ""proposed_concept_key"": null, ""proposed_definition_en"": ""pieces of the bark of a tree; chips""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""SEMICOLON_SEGMENTS""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5e4c53db-0dda-4d97-b487-c38bcc98edab"", ""english_definition"": ""pieces of the bark of a tree; chips"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""n."", ""word"": ""amola"", ""word_normalized"": ""amola""}}"
5e79b53d-7058-4d9f-befc-2e1fad40b1ef,,,spill; be accidentally tipped out,rule_based,0.45,needs_split,"{""classification"": {""ambiguity_action"": ""likely_split"", ""ambiguity_indicators"": [""semicolon_segments""], ""ambiguity_segments"": [""spill"", ""be accidentally tipped out""], ""bucket"": ""C"", ""distinct_definition_count"": 1, ""heuristic_flags"": [], ""mapping_status"": ""needs_split"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition"", ""sense_punctuation""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.45, ""proposed_concept_key"": null, ""proposed_definition_en"": ""spill; be accidentally tipped out""}, ""reason_codes"": [""AMBIGUITY_SIGNAL"", ""SEMICOLON_SEGMENTS""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5e79b53d-7058-4d9f-befc-2e1fad40b1ef"", ""english_definition"": ""spill; be accidentally tipped out"", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""v.int."", ""word"": ""okhuyombokha"", ""word_normalized"": ""okhuyombokha""}}"
5e7e28ba-ea85-4722-8cd7-9a1cc63176de,,,"5 a.m., 6 a.m.",rule_based,0.7,proposed,"{""classification"": {""ambiguity_action"": null, ""ambiguity_indicators"": [], ""ambiguity_segments"": [], ""bucket"": ""B"", ""distinct_definition_count"": 1, ""heuristic_flags"": [""compatible_definition_pos"", ""definition_present"", ""normalized_word_present"", ""not_broad_gloss"", ""part_of_speech_present"", ""unique_form_meaning""], ""mapping_status"": ""proposed"", ""repeated_form_count"": 1, ""same_definition_form_count"": 1}, ""config_hash"": ""833081d75140ab6558112d1085c2c6eec419386fa831873605c2138823d7a20a"", ""existing_concept_suggestions"": [], ""pipeline_version"": ""0.1.0"", ""proposal"": {""confidence_components"": [""unique_normalized_form"", ""stable_pos"", ""unique_definition""], ""confidence_is_calibrated_probability"": false, ""domain"": null, ""heuristic_confidence"": 0.7, ""proposed_concept_key"": null, ""proposed_definition_en"": ""5 a.m., 6 a.m.""}, ""reason_codes"": [""QUICK_HUMAN_REVIEW""], ""schema_version"": ""pipeline-001-evidence-v1"", ""source"": {""dialect_id"": ""928f469a-360c-49f1-8af2-006165673090"", ""dialect_name"": ""Luwanga"", ""dictionary_entry_id"": ""5e7e28ba-ea85-4722-8cd7-9a1cc63176de"", ""english_definition"": ""5 a.m., 6 a.m."", ""language_name"": ""Luhya"", ""noun_class"": null, ""part_of_speech"": ""n."", ""word"": ""mumamulmule"", ""word_normalized"": ""mumamulmule""}}"
